,z,face,StarmassType,name1,filename
241,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2316722.png,32723503000.0,galface_2316722.png,RefL0050N0752galface_2316722.png
242,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_507697.png,30211450000.0,galface_507697.png,RefL0050N0752galface_507697.png
243,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_130072.png,30822306000.0,galface_130072.png,RefL0050N0752galface_130072.png
244,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1324458.png,32195285000.0,galface_1324458.png,RefL0050N0752galface_1324458.png
245,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1436532.png,34123276000.0,galface_1436532.png,RefL0050N0752galface_1436532.png
246,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1267242.png,32245635000.0,galface_1267242.png,RefL0050N0752galface_1267242.png
247,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1088918.png,31936397000.0,galface_1088918.png,RefL0050N0752galface_1088918.png
248,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1116527.png,32791935000.0,galface_1116527.png,RefL0050N0752galface_1116527.png
249,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2345754.png,33860219000.0,galface_2345754.png,RefL0050N0752galface_2345754.png
250,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2249959.png,37893950000.0,galface_2249959.png,RefL0050N0752galface_2249959.png
251,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2259036.png,39980925000.0,galface_2259036.png,RefL0050N0752galface_2259036.png
252,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1270751.png,34389058000.0,galface_1270751.png,RefL0050N0752galface_1270751.png
253,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1075269.png,37339337000.0,galface_1075269.png,RefL0050N0752galface_1075269.png
254,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2359481.png,35338370000.0,galface_2359481.png,RefL0050N0752galface_2359481.png
255,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1323006.png,36682867000.0,galface_1323006.png,RefL0050N0752galface_1323006.png
256,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2264576.png,36196660000.0,galface_2264576.png,RefL0050N0752galface_2264576.png
257,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2253355.png,39430205000.0,galface_2253355.png,RefL0050N0752galface_2253355.png
258,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2355640.png,38314377000.0,galface_2355640.png,RefL0050N0752galface_2355640.png
259,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1335280.png,37871235000.0,galface_1335280.png,RefL0050N0752galface_1335280.png
260,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1156759.png,39527070000.0,galface_1156759.png,RefL0050N0752galface_1156759.png
261,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1891634.png,77491930000.0,galface_1891634.png,RefL0050N0752galface_1891634.png
262,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2328552.png,39780910000.0,galface_2328552.png,RefL0050N0752galface_2328552.png
263,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1129471.png,39623630000.0,galface_1129471.png,RefL0050N0752galface_1129471.png
264,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1135949.png,37398670000.0,galface_1135949.png,RefL0050N0752galface_1135949.png
265,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1148612.png,37282726000.0,galface_1148612.png,RefL0050N0752galface_1148612.png
266,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1881176.png,43343254000.0,galface_1881176.png,RefL0050N0752galface_1881176.png
267,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1819720.png,47374635000.0,galface_1819720.png,RefL0050N0752galface_1819720.png
268,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2340841.png,45842424000.0,galface_2340841.png,RefL0050N0752galface_2340841.png
269,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1839985.png,46295270000.0,galface_1839985.png,RefL0050N0752galface_1839985.png
270,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1167621.png,44291240000.0,galface_1167621.png,RefL0050N0752galface_1167621.png
271,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1824971.png,45018333000.0,galface_1824971.png,RefL0050N0752galface_1824971.png
272,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2343376.png,42399360000.0,galface_2343376.png,RefL0050N0752galface_2343376.png
273,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1113359.png,41025266000.0,galface_1113359.png,RefL0050N0752galface_1113359.png
274,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2020495.png,53369260000.0,galface_2020495.png,RefL0050N0752galface_2020495.png
275,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1184597.png,40461210000.0,galface_1184597.png,RefL0050N0752galface_1184597.png
276,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1151224.png,41885778000.0,galface_1151224.png,RefL0050N0752galface_1151224.png
277,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1142039.png,44770770000.0,galface_1142039.png,RefL0050N0752galface_1142039.png
278,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2244400.png,48729076000.0,galface_2244400.png,RefL0050N0752galface_2244400.png
279,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2039976.png,43603055000.0,galface_2039976.png,RefL0050N0752galface_2039976.png
280,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2062540.png,47788974000.0,galface_2062540.png,RefL0050N0752galface_2062540.png
281,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2304342.png,43112563000.0,galface_2304342.png,RefL0050N0752galface_2304342.png
282,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2330864.png,43902865000.0,galface_2330864.png,RefL0050N0752galface_2330864.png
283,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1815282.png,43670307000.0,galface_1815282.png,RefL0050N0752galface_1815282.png
284,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2353168.png,46251090000.0,galface_2353168.png,RefL0050N0752galface_2353168.png
285,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2199467.png,46278865000.0,galface_2199467.png,RefL0050N0752galface_2199467.png
286,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2035401.png,50811654000.0,galface_2035401.png,RefL0050N0752galface_2035401.png
287,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2206582.png,54790656000.0,galface_2206582.png,RefL0050N0752galface_2206582.png
288,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2311869.png,44027110000.0,galface_2311869.png,RefL0050N0752galface_2311869.png
289,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2273534.png,47226954000.0,galface_2273534.png,RefL0050N0752galface_2273534.png
290,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2294783.png,48143720000.0,galface_2294783.png,RefL0050N0752galface_2294783.png
291,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2338520.png,48116322000.0,galface_2338520.png,RefL0050N0752galface_2338520.png
292,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2223972.png,57163833000.0,galface_2223972.png,RefL0050N0752galface_2223972.png
293,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2246492.png,52775248000.0,galface_2246492.png,RefL0050N0752galface_2246492.png
294,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1326297.png,48107180000.0,galface_1326297.png,RefL0050N0752galface_1326297.png
295,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2309051.png,52065067000.0,galface_2309051.png,RefL0050N0752galface_2309051.png
296,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2092821.png,58674710000.0,galface_2092821.png,RefL0050N0752galface_2092821.png
297,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2132249.png,52741520000.0,galface_2132249.png,RefL0050N0752galface_2132249.png
298,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1242150.png,48372404000.0,galface_1242150.png,RefL0050N0752galface_1242150.png
299,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1252274.png,49775325000.0,galface_1252274.png,RefL0050N0752galface_1252274.png
300,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2103005.png,56037167000.0,galface_2103005.png,RefL0050N0752galface_2103005.png
301,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1817609.png,54821544000.0,galface_1817609.png,RefL0050N0752galface_1817609.png
302,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2186388.png,57715024000.0,galface_2186388.png,RefL0050N0752galface_2186388.png
303,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2301789.png,56128864000.0,galface_2301789.png,RefL0050N0752galface_2301789.png
304,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1174018.png,49808060000.0,galface_1174018.png,RefL0050N0752galface_1174018.png
305,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2220158.png,53929857000.0,galface_2220158.png,RefL0050N0752galface_2220158.png
306,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2233027.png,57005490000.0,galface_2233027.png,RefL0050N0752galface_2233027.png
307,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2202580.png,58353670000.0,galface_2202580.png,RefL0050N0752galface_2202580.png
308,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2313769.png,53250183000.0,galface_2313769.png,RefL0050N0752galface_2313769.png
309,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2210110.png,57396695000.0,galface_2210110.png,RefL0050N0752galface_2210110.png
310,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2117150.png,59749618000.0,galface_2117150.png,RefL0050N0752galface_2117150.png
311,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1865362.png,61495380000.0,galface_1865362.png,RefL0050N0752galface_1865362.png
312,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2267461.png,55846744000.0,galface_2267461.png,RefL0050N0752galface_2267461.png
313,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2261072.png,57264525000.0,galface_2261072.png,RefL0050N0752galface_2261072.png
314,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2214124.png,62867870000.0,galface_2214124.png,RefL0050N0752galface_2214124.png
315,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2126736.png,66887647000.0,galface_2126736.png,RefL0050N0752galface_2126736.png
316,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2276263.png,58817020000.0,galface_2276263.png,RefL0050N0752galface_2276263.png
317,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2057880.png,83001470000.0,galface_2057880.png,RefL0050N0752galface_2057880.png
318,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2289449.png,58752614000.0,galface_2289449.png,RefL0050N0752galface_2289449.png
319,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2190889.png,67659910000.0,galface_2190889.png,RefL0050N0752galface_2190889.png
320,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2049602.png,73649860000.0,galface_2049602.png,RefL0050N0752galface_2049602.png
321,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1125971.png,66932430000.0,galface_1125971.png,RefL0050N0752galface_1125971.png
322,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1245227.png,57707483000.0,galface_1245227.png,RefL0050N0752galface_1245227.png
323,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1178832.png,65993460000.0,galface_1178832.png,RefL0050N0752galface_1178832.png
324,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2166281.png,72403110000.0,galface_2166281.png,RefL0050N0752galface_2166281.png
325,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1103078.png,62647630000.0,galface_1103078.png,RefL0050N0752galface_1103078.png
326,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2281743.png,67093074000.0,galface_2281743.png,RefL0050N0752galface_2281743.png
327,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2107019.png,67858235000.0,galface_2107019.png,RefL0050N0752galface_2107019.png
328,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1869034.png,73448490000.0,galface_1869034.png,RefL0050N0752galface_1869034.png
329,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2155221.png,75917300000.0,galface_2155221.png,RefL0050N0752galface_2155221.png
330,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2227321.png,75144360000.0,galface_2227321.png,RefL0050N0752galface_2227321.png
331,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2149797.png,72703164000.0,galface_2149797.png,RefL0050N0752galface_2149797.png
332,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2238017.png,68124330000.0,galface_2238017.png,RefL0050N0752galface_2238017.png
333,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1100437.png,67251687000.0,galface_1100437.png,RefL0050N0752galface_1100437.png
334,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2160735.png,83819364000.0,galface_2160735.png,RefL0050N0752galface_2160735.png
335,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1998282.png,88869626000.0,galface_1998282.png,RefL0050N0752galface_1998282.png
336,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2181229.png,83038520000.0,galface_2181229.png,RefL0050N0752galface_2181229.png
337,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2014657.png,85778130000.0,galface_2014657.png,RefL0050N0752galface_2014657.png
338,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1857012.png,92533060000.0,galface_1857012.png,RefL0050N0752galface_1857012.png
339,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1806294.png,80708200000.0,galface_1806294.png,RefL0050N0752galface_1806294.png
340,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1832356.png,93354480000.0,galface_1832356.png,RefL0050N0752galface_1832356.png
341,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2077861.png,92445200000.0,galface_2077861.png,RefL0050N0752galface_2077861.png
342,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1810594.png,93068580000.0,galface_1810594.png,RefL0050N0752galface_1810594.png
343,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1106976.png,99166570000.0,galface_1106976.png,RefL0050N0752galface_1106976.png
