,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image
20,878368,878368,2.220446e-16,0.016142644,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_878368.png,6.276558,79.60713,14598747000.0,1611158.8,150199290000.0,7367901000.0,2.31572,27083975000.0,2.998817e-07,159.8067,17.73648,0.6183169055805271,-0.01846404162258608,0.22098892818871563,0.631903885611638,0.5919144042234076,0.6210739035240295,1.6140815717298393,0.08917823396908987,galface_878368.png,RecalL0025N0752galface_878368.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_878368.png
21,886392,886392,2.220446e-16,0.019577822,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_886392.png,3.7677307,78.44726,13111634000.0,4336659.5,147153830000.0,6753747000.0,0.7902942,24352385000.0,1.3657688e-06,154.75671,30.585703,0.3551474545038269,0.30716298403466524,0.25593949314221887,0.44540691260651344,0.3906709511596988,0.20950851628860578,0.5569513082351311,0.21490202255513033,galface_886392.png,RecalL0025N0752galface_886392.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_886392.png
22,907304,907304,2.220446e-16,0.019762667,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_907304.png,3.5904214,73.90108,11939100000.0,1527795.9,133132370000.0,7765252000.0,1.0577374,21369772000.0,5.3140553e-07,148.1518,31.940863,0.5951749246570408,-0.15604937364419458,0.1767910722170677,0.5851402873900059,0.43850482000594165,0.45719160369536394,1.118736061473735,0.12094640091085104,galface_907304.png,RecalL0025N0752galface_907304.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_907304.png
23,912390,912390,2.220446e-16,0.023209319,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_912390.png,3.256752,86.929924,14965153000.0,7567917.5,181517930000.0,2761128200.0,0.4729184,27302461000.0,0.00031429707,174.05258,15.899636,0.5670928687472263,0.43076532059936135,0.3611089522941071,0.6602281481941403,0.5083393319140636,0.45622070406549825,1.0463245967891592,0.12232680532919814,galface_912390.png,RecalL0025N0752galface_912390.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_912390.png
24,917940,917940,2.220446e-16,0.021107733,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_917940.png,3.402816,77.42498,12947725000.0,1775243.8,126208890000.0,6834102300.0,0.9086927,23888148000.0,6.4984975e-05,148.39839,9.597785,0.7171663920383866,-0.037532167270330374,0.2918756301145379,0.6773942149739902,0.6320082683542126,0.6807273146212216,1.974012629243873,0.15652661494931394,galface_917940.png,RecalL0025N0752galface_917940.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_917940.png
25,924755,924755,2.220446e-16,0.018719481,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_924755.png,4.088323,72.19497,10890967000.0,732329.4,122947730000.0,6828958000.0,0.7303419,19405961000.0,5.8472227e-09,143.63905,17.46363,0.6046255121266044,0.06387731042743405,0.34104134343289394,0.6125872767444813,0.5888315012266585,0.6163746134762971,1.6631781624015671,0.04511161973397247,galface_924755.png,RecalL0025N0752galface_924755.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_924755.png
26,929556,929556,2.220446e-16,0.020258628,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_929556.png,3.025543,79.06789,11192997000.0,7246551.0,142917090000.0,2141033500.0,0.37377185,20213307000.0,4.5790357e-06,159.71304,10.600708,0.2392135981279253,0.4585948797681162,0.3172733793460102,0.6150645620144469,0.34947798909164074,0.32221087646841623,0.4719992828367985,0.1532345582983388,galface_929556.png,RecalL0025N0752galface_929556.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_929556.png
27,950105,950105,2.220446e-16,0.016808622,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_950105.png,3.1080685,73.2605,10503151000.0,1855553.0,118731596000.0,4490469000.0,1.1127219,18622102000.0,2.2075287e-07,142.77335,14.037115,0.49400240533148154,0.44907896905304046,0.3999110394913943,0.6361924011455289,0.4915034334704657,0.44651732405910927,0.9775422866200689,0.04792963172185276,galface_950105.png,RecalL0025N0752galface_950105.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_950105.png
28,955249,955249,2.220446e-16,0.01917366,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_955249.png,4.9083223,69.59667,10925215000.0,686290.75,133825570000.0,5064374000.0,0.45169637,20155443000.0,4.1403506e-11,147.83366,38.7256,0.6177685691555361,0.09181931372621588,0.2022932922958527,0.544914491428677,0.510687766279376,0.48994232618260847,1.2249855930459734,0.11328695760012533,galface_955249.png,RecalL0025N0752galface_955249.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_955249.png
29,959840,959840,2.220446e-16,0.020322498,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_959840.png,3.3265915,76.03416,11710979000.0,2530905.2,134859290000.0,2949506000.0,0.8099815,20676254000.0,9.732848e-06,152.95763,12.526708,0.46419042394062604,0.4200266266137552,0.2599056274200189,0.5951195056080623,0.4378157311387548,0.42875792250283185,0.8156222828787946,0.07964886500564762,galface_959840.png,RecalL0025N0752galface_959840.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_959840.png
