,ProjGalaxyID,DescGalaxyID,DescID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image
16,116736,117021,117020,1.0041217,,,2.3784294,,1186063700.0,1807953.0,32003348000.0,,0.7412645,1815133200.0,9.370465e-07,88.510796,12.668832,0.2020536820621316,,,0.3773036842334875,,,,,,RefL0050N0752,
17,116736,117229,117228,1.0041217,,,3.2756505,,1302363800.0,1807953.0,45401903000.0,,0.7807615,1986873600.0,2.2788157e-08,93.76729,13.240142,0.16405246983415067,,,0.48096880272650255,,,,,,RefL0050N0752,
18,116736,117230,117229,1.2593315,,,2.9655018,,786285300.0,1807953.0,44354834000.0,,0.60982424,1194816800.0,3.7498857e-09,93.32934,19.300762,0.34721452374340367,,,0.5796679463647144,,,,,,RefL0050N0752,
19,116736,117022,117021,1.2593315,,,2.2825992,,749412100.0,1807953.0,25139255000.0,,0.6078744,1128312200.0,5.855486e-11,88.89309,10.91344,0.10187594607014028,,,0.337753834934547,,,,,,RefL0050N0752,
20,116736,116746,116745,1.2593315,,,2.53734,,558528200.0,3627592.0,57889124000.0,,0.661519,853419800.0,1.2067962e-09,98.22854,17.716673,0.070921372068395,,,0.5300832227502479,,,,,,RefL0050N0752,
21,116736,117023,117022,1.4867073,,,2.1117084,,537479800.0,1807953.0,45750923000.0,,0.7708225,816258940.0,3.1262883e-07,88.50991,13.877377,0.2743511199320817,,,0.413010857575838,,,,,,RefL0050N0752,
22,116736,117231,117230,1.4867073,,,3.039722,,600047400.0,1807953.0,45818786000.0,,0.19969824,907656640.0,1.03120415e-10,87.60383,23.474737,0.2691639317336182,,,0.4374756049646663,,,,,,RefL0050N0752,
23,116736,117232,117231,1.7369658,,,2.3249168,,435183680.0,1807953.0,47166400000.0,,0.4920093,640578240.0,5.5755596e-08,90.26731,21.145576,0.22470348343458268,,,0.5330029310967553,,,,,,RefL0050N0752,
24,132918,132918,132918,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132918.png,4.231284,,12326087000.0,5423858.5,87177855000.0,,0.11993417,22029128000.0,1.4680661e-06,137.70523,8.148805,0.5542332597903232,,,0.5753922319329459,,,,,galface_132918.png,RefL0050N0752galface_132918.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_132918.png
25,132918,132919,132918,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132919.png,4.237757,,12292978000.0,5423858.5,98501670000.0,,0.44337475,21713070000.0,9.2673935e-07,141.11557,12.8164835,0.562239210453747,,,0.5871564119639382,,,,,galface_132919.png,RefL0050N0752galface_132919.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_132919.png
26,132918,132920,132919,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132920.png,4.168713,,12110628000.0,5423858.5,100721840000.0,,0.7368504,21170006000.0,6.171818e-06,142.0722,7.1822515,0.5530691731436732,,,0.5918760326140131,,,,,galface_132920.png,RefL0050N0752galface_132920.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_132920.png
27,132918,132921,132920,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132921.png,4.3213477,,11879964000.0,5423858.5,107508370000.0,,1.0786376,20509358000.0,1.4446882e-05,145.49904,12.255998,0.5514646139420402,,,0.6208920289251095,,,,,galface_132921.png,RefL0050N0752galface_132921.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_132921.png
28,132918,132922,132921,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132922.png,3.9966214,,11446542000.0,5423858.5,109515235000.0,,1.570837,19504333000.0,1.302489e-06,146.939,10.730308,0.5325204278685497,,,0.6302120921051253,,,,,galface_132922.png,RefL0050N0752galface_132922.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_132922.png
29,132918,132923,132922,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132923.png,3.8906205,,10485574000.0,5423858.5,111454250000.0,,1.925614,17675944000.0,4.488738e-06,147.22455,12.029821,0.4681575082116004,,,0.6099034905790227,,,,,galface_132923.png,RefL0050N0752galface_132923.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_132923.png
30,132918,132924,132923,0.6151898,,,3.5966861,,9747302000.0,3615906.0,113131495000.0,,1.564691,16248815000.0,6.012362e-06,144.71301,11.83581,0.4349055998191307,,,0.6000007400547348,,,,,,RefL0050N0752,
31,132918,132925,132924,0.7356296,,,3.246424,,9003510000.0,3615906.0,113364170000.0,,2.1159139,14815629000.0,5.7434213e-06,147.40805,13.533084,0.38586173670636514,,,0.5807301956337976,,,,,,RefL0050N0752,
32,132918,132926,132925,0.86505055,,,2.949702,,8170844700.0,5423858.5,113868325000.0,,2.474584,13231149000.0,1.6237178e-05,148.18985,13.294116,0.2953949633592152,,,0.5486230023616496,,,,,,RefL0050N0752,
33,132918,132927,132926,1.0041217,,,2.789894,,7357914600.0,3615906.0,112472240000.0,,2.5266583,11716734000.0,1.8571765e-06,146.35542,13.655077,0.2441129701899296,,,0.514317153016293,,,,,,RefL0050N0752,
34,132918,132928,132927,1.2593315,,,2.3732293,,5797395500.0,3615906.0,113567770000.0,,3.5908563,9014612000.0,0.000547052,146.0616,11.991047,0.1637056746638209,,,0.522515413877144,,,,,,RefL0050N0752,
35,132918,132929,132928,1.4867073,,,2.4577703,,4558969300.0,3615906.0,113451426000.0,,3.8462114,6979640300.0,6.355766e-08,144.94154,11.006555,0.056043970422867684,,,0.4949025585083664,,,,,,RefL0050N0752,
36,132918,132930,132929,1.7369658,,,2.305587,,3416991500.0,3615906.0,123398545000.0,,3.899534,5081891300.0,1.6038343e-06,145.26997,14.734007,0.17974056548024697,,,0.4571382413831617,,,,,,RefL0050N0752,
37,132918,132931,132930,2.0124102,,,2.5094924,,2285882600.0,3615906.0,109495850000.0,,3.4427714,3372276200.0,8.2554726e-07,138.47295,12.034427,0.17625659586032927,,,0.4961665821796547,,,,,,RefL0050N0752,
38,132918,132932,132931,2.237037,,,2.8083389,,1754443500.0,3615906.0,106500080000.0,,2.1598861,2566950400.0,6.215475e-07,133.4584,15.587687,0.08673207924239734,,,0.491502820601189,,,,,,RefL0050N0752,
39,132918,132933,132932,2.4784133,,,3.1278677,,1380366700.0,3615906.0,103940596000.0,,1.8595654,2000079000.0,2.1445805e-06,131.59404,15.382786,0.16933998875830958,,,0.5150083023005962,,,,,,RefL0050N0752,
40,132918,132934,132933,3.0165045,,,4.6857038,,769356860.0,3615906.0,108652380000.0,,1.04144,1085258400.0,7.4671533e-07,130.27705,25.466307,0.232714471698918,,,0.7035741023338908,,,,,,RefL0050N0752,
41,436444,436444,436444,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_436444.png,3.7196171,,10155730000.0,7259802.5,39100120000.0,,0.46726096,17633870000.0,4.5314007e-07,119.48111,6.732802,0.49932699639079403,,,0.43649208955681784,,,,,galface_436444.png,RefL0050N0752galface_436444.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_436444.png
42,436444,436445,436444,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_436445.png,4.081179,,10038666000.0,9067755.0,80081084000.0,,1.4472446,17223025000.0,1.4059975e-07,131.34612,8.294073,0.5141444034869855,,,0.5592224171598474,,,,,galface_436445.png,RefL0050N0752galface_436445.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_436445.png
43,436444,436446,436445,0.18270987,,,4.09862,,9194259000.0,5451847.0,108846285000.0,,1.3154247,15762084000.0,3.4751676e-07,138.3748,14.185273,0.49976290094218967,,,0.543058118225688,,,,,,RefL0050N0752,
44,436444,436447,436446,0.27090108,,,3.8331995,,8609799000.0,7259802.5,109195305000.0,,1.1676855,14681363000.0,3.338094e-08,137.25856,14.723562,0.4484817058796323,,,0.5270052123744908,,,,,,RefL0050N0752,
45,436444,436448,436447,0.36566857,,,3.5778425,,8039502000.0,5451847.0,109602500000.0,,1.5226463,13502911000.0,8.713641e-08,137.87193,14.412897,0.46885654299518265,,,0.5057204593706508,,,,,,RefL0050N0752,
46,436444,436449,436448,0.5031073,,,3.4199858,,6644926500.0,3615906.0,109331040000.0,,1.7709713,11129461000.0,2.2170432e-05,133.64833,23.981613,0.4259657898706971,,,0.41825668500018953,,,,,,RefL0050N0752,
47,436444,436450,436449,0.6151898,,,3.0509884,,5422006000.0,5423858.5,94129200000.0,,2.0885782,8915287000.0,1.4639714e-09,130.98964,11.501722,0.3467372756540845,,,0.3693368706305804,,,,,,RefL0050N0752,
48,436444,436940,436939,0.6151898,,,3.1347327,,453297300.0,3643896.5,16481578000.0,,0.067225836,724458400.0,1.1261346e-08,71.294754,9.68742,0.4125512019424131,,,0.3758069089045186,,,,,,RefL0050N0752,
49,436444,436451,436450,0.7356296,,,2.962608,,4658269700.0,7231814.0,128168510000.0,,1.6060843,7608465400.0,7.3831093e-06,142.23013,24.953478,0.1451982223018703,,,0.2668204197640893,,,,,,RefL0050N0752,
50,436444,436452,436451,0.86505055,,,2.768043,,4112004900.0,5423858.5,91395195000.0,,1.347733,6622761000.0,4.34705e-06,122.7759,18.577024,0.03289320543737506,,,0.291131866033165,,,,,,RefL0050N0752,
51,436444,436453,436452,1.0041217,,,2.7877622,,3710454800.0,3615906.0,93508720000.0,,1.5197326,5838839000.0,5.39729e-09,125.57585,12.591454,0.12333403902101636,,,0.3015964530060985,,,,,,RefL0050N0752,
52,436444,436454,436453,1.2593315,,,2.8619797,,2508396500.0,3615906.0,90532340000.0,,1.5135845,3937406000.0,2.9094155e-05,123.295815,16.542185,0.13881391355237194,,,0.3913846476519025,,,,,,RefL0050N0752,
53,436444,436455,436454,1.4867073,,,3.0538926,,2002282500.0,3615906.0,86974260000.0,,0.5242591,3107572000.0,6.3678143e-09,119.329155,15.390718,0.33197808589496913,,,0.43376715727081194,,,,,,RefL0050N0752,
54,436444,436456,436455,1.7369658,,,2.9158802,,1700196100.0,3615906.0,83561600000.0,,1.3387665,2553677800.0,2.0965663e-07,118.95493,16.690853,0.38512749816322434,,,0.50091386732451,,,,,,RefL0050N0752,
55,436444,436457,436456,2.0124102,,,3.2181263,,1237318000.0,3615906.0,83261060000.0,,1.2407367,1839792100.0,8.708402e-07,119.95669,15.664431,0.4273959018333281,,,0.534509330741852,,,,,,RefL0050N0752,
56,436444,436458,436457,2.237037,,,2.8070738,,936869300.0,1807953.0,80342840000.0,,1.8533214,1362057700.0,2.31727e-06,116.5558,17.729748,0.21201312303492714,,,0.531644302895432,,,,,,RefL0050N0752,
57,436444,436459,436458,2.4784133,,,2.8815265,,718303940.0,1807953.0,70793224000.0,,1.3110842,1035215550.0,1.8770558e-08,109.743286,13.746637,0.11901799704779537,,,0.5253098483595302,,,,,,RefL0050N0752,
58,436444,436460,436459,3.0165045,,,2.4930916,,401362660.0,1807953.0,76154585000.0,,1.2605973,558167700.0,1.4222566e-07,115.77753,12.816258,0.171952922435748,,,0.5442535230429427,,,,,,RefL0050N0752,
59,485410,485410,485410,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485410.png,3.9705546,,15088291000.0,7352276.0,29511720000.0,,0.64177734,26618737000.0,1.0226106e-05,131.67078,6.94551,0.5820826931094059,,,0.6121877548235513,,,,,galface_485410.png,RefL0050N0752galface_485410.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485410.png
60,485410,485411,485410,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485411.png,4.520387,,17803418000.0,7352276.0,95680406000.0,,1.1161687,31024860000.0,1.959197e-06,149.86398,8.077632,0.6227981112759203,,,0.6502901449157497,,,,,galface_485411.png,RefL0050N0752galface_485411.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485411.png
61,485410,485412,485411,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485412.png,4.4021916,,17274570000.0,7352276.0,97551560000.0,,2.0036325,29704751000.0,1.4615686e-05,152.41682,7.212056,0.5933724046113977,,,0.6513891203320578,,,,,galface_485412.png,RefL0050N0752galface_485412.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485412.png
62,485410,485413,485412,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485413.png,4.19143,,15643606000.0,7352276.0,64006697000.0,,2.538131,26527461000.0,4.786812e-07,155.75604,9.573156,0.5706219943413956,,,0.6537123263386011,,,,,galface_485413.png,RefL0050N0752galface_485413.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485413.png
63,485410,485414,485413,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485414.png,4.3184752,,15191861000.0,9185921.0,138280440000.0,,2.5063653,25734340000.0,2.6035335e-07,161.30011,12.969452,0.5381950910429995,,,0.6437667965204291,,,,,galface_485414.png,RefL0050N0752galface_485414.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485414.png
64,485410,485415,485414,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485415.png,4.0461435,,13547666000.0,7352276.0,138067170000.0,,3.515146,22509093000.0,0.014374941,161.14442,12.590114,0.47409272303671346,,,0.6038271929761871,,,,,galface_485415.png,RefL0050N0752galface_485415.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485415.png
65,485410,485416,485415,0.6151898,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485416.png,3.8641613,,11998952000.0,7352276.0,136050590000.0,,3.309203,19738163000.0,6.4507594e-06,157.32188,15.53872,0.40645502397531175,,,0.5647985715489598,,,,,galface_485416.png,RefL0050N0752galface_485416.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485416.png
66,485410,485417,485416,0.7356296,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_485417.png,3.4848535,,10588237000.0,7352276.0,134247290000.0,,3.6419291,17150083000.0,3.787484e-05,158.25092,16.523743,0.30845456872293553,,,0.5165856999984556,,,,,galface_485417.png,RefL0050N0752galface_485417.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_485417.png
67,485410,485418,485417,0.86505055,,,2.9709098,,9009731000.0,7352276.0,133597730000.0,,4.740275,14345765000.0,0.00022427768,156.2061,18.202837,0.19204068036660338,,,0.4219371453066375,,,,,,RefL0050N0752,
68,485410,485419,485418,1.0041217,,,2.8489523,,7406418000.0,7352276.5,142740160000.0,,3.9800096,11553773000.0,2.922381e-06,157.1346,17.959831,0.04579626322504926,,,0.39103129733730346,,,,,,RefL0050N0752,
69,485410,485420,485419,1.2593315,,,4.236232,,3961799400.0,5428054.5,129816674000.0,,2.3099337,6367228000.0,1.7120428e-08,154.34262,61.47774,0.09014512611778802,,,0.3868155169201156,,,,,,RefL0050N0752,
70,485410,485849,485419,1.2593315,,,2.6952932,,510021860.0,1924221.9,5002643500.0,,0.24255225,773377860.0,8.1796764e-11,60.40206,5.732546,0.08726300300779577,,,0.564960385891344,,,,,,RefL0050N0752,
71,485410,485850,485849,1.4867073,,,2.1108327,,538889340.0,3736349.5,41717780000.0,,0.6924646,798331000.0,4.0032575e-08,96.72027,12.33299,0.2323377481571005,,,0.618470805696002,,,,,,RefL0050N0752,
72,485410,485421,485420,1.4867073,,,3.3007817,,2454194200.0,3615926.8,106422520000.0,,1.8298954,3706979800.0,3.5931053e-10,131.46352,20.050154,0.0403801216699996,,,0.4326188037398574,,,,,,RefL0050N0752,
73,485410,485422,485421,1.7369658,,,3.0698364,,1740861600.0,3615926.8,109854564000.0,,1.8059002,2586649000.0,5.190707e-07,133.60925,18.994408,0.17021317116944312,,,0.40314892156195736,,,,,,RefL0050N0752,
74,485410,485423,485422,2.0124102,,,3.3991778,,1182593300.0,3615926.8,100401900000.0,,1.6830537,1722075400.0,1.5078847e-07,125.59932,18.852537,0.24252440179202006,,,0.4447377779684556,,,,,,RefL0050N0752,
75,485410,485424,485423,2.237037,,,4.1469245,,818003650.0,3615926.8,101885240000.0,,1.1140075,1201312100.0,1.036681e-10,129.4665,21.638683,0.20215125894967623,,,0.5626975135639931,,,,,,RefL0050N0752,
76,485410,485425,485424,2.4784133,,,5.0377884,,550535300.0,3615926.8,107818610000.0,,0.6692121,806478900.0,1.3492073e-06,129.19514,25.718578,0.10208262670618506,,,0.49314175803472904,,,,,,RefL0050N0752,
77,526939,526939,526939,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526939.png,3.7990737,,11288633000.0,5423863.0,24470297000.0,,0.60450584,20075230000.0,2.48997e-07,135.90688,7.399773,0.5770320010876404,,,0.5957644447874928,,,,,galface_526939.png,RefL0050N0752galface_526939.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_526939.png
78,526939,526940,526939,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526940.png,8.697941,,21216481000.0,12674868.0,182286240000.0,,2.0610323,40077480000.0,1.9151821e-05,174.54987,30.458551,0.7316149157540903,,,0.7100904109465767,,,,,galface_526940.png,RefL0050N0752galface_526940.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_526940.png
79,526939,526941,526940,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526941.png,8.107494,,19741796000.0,16290774.0,183410880000.0,,2.803532,36964330000.0,9.62933e-05,175.48598,32.82523,0.7142680183248009,,,0.7106489536993086,,,,,galface_526941.png,RefL0050N0752galface_526941.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_526941.png
80,526939,526942,526941,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526942.png,7.4758425,,18412962000.0,12674868.0,186067340000.0,,2.4860542,34087754000.0,1.3299543e-05,176.13844,31.77638,0.6937977852578198,,,0.6935524772659031,,,,,galface_526942.png,RefL0050N0752galface_526942.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_526942.png
81,526939,526943,526942,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526943.png,6.7748113,,17457089000.0,16313947.0,187647600000.0,,2.4815505,31437302000.0,7.2835384e-05,177.0608,33.26792,0.6942744473906666,,,0.6872043274473965,,,,,galface_526943.png,RefL0050N0752galface_526943.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_526943.png
82,526939,526944,526943,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526944.png,5.8985243,,15919297000.0,12674868.0,185669840000.0,,2.3999062,27778337000.0,6.409902e-05,175.37846,33.054726,0.6826599484536192,,,0.6610526274788981,,,,,galface_526944.png,RefL0050N0752galface_526944.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_526944.png
