,Unnamed: 0,Unnamed: 0.1,ProjGalaxyID,DescGalaxyID,DescID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry,Starmassmergerfrac,BHmassmergerfrac,DMmassmergerfrac,Gasmassmergerfrac
110,28112,110,547615,547629,547628,2.237037,,,3.0382671,,1063053630.0,1807969.2,107973730000.0,,1.2654293,1567927200.0,8.369889e-10,132.27095,22.105953,0.1331781915961142,,,0.5809292880794508,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
111,28472,111,547615,547630,547629,2.4784133,,,3.0421157,,824373440.0,1807969.2,104444730000.0,,1.0424742,1179538700.0,4.2053813e-07,133.09218,18.711346,0.2564829974673224,,,0.6238635548444502,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
112,28832,112,547615,547631,547630,3.0165045,,,3.1539865,,431171680.0,1807969.2,90832890000.0,,0.5245559000000001,631041100.0,5.254730999999999e-07,119.37311,27.459845,0.02993170743589845,,,0.6390086845285724,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
113,29192,113,1135064,1135064,1135064,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1135064.png,7.52538,,14774785000.0,7293093.0,117232500000.0,,1.9802912,26802690000.0,0.0007448532,144.44838,50207.695,0.7282117532721695,,,0.6883879884904105,,,,,galface_1135064.png,RefL0050N0752galface_1135064.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1135064.png,0.27790512030502723,0.5473070284971876,1.400941995738321,1.980757859496924,0.0093825064978553,0.0093825064978553,0.0003781118995060183,0.03606607233507225,11745807740808.988,0.0,46,75.92896270751953,21.10104751586914,5997.2994486442285,3282.364140245295,0.4229357143254526,0.08242596685886383,1.827439924454498,115.3695652173913,49.72826086956522,0.32245960852763395,2.5724984879441832,0.1882573361251792,1.0039642877476571,-0.010163054046181338,8.872294285760137,131.75166449586123,128.75295837918486,0.8079406231630444,0.7518626870656935,0.9505457957477662,
114,29193,114,1135064,1135065,1135064,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1135065.png,6.9219240000000015,,11937149000.0,5483404.5,111434860000.0,,2.0992610000000003,21012017000.0,6.9752773e-06,139.2765,18.546066,0.7781695174014134,,,0.7086307907251009,,,,,galface_1135065.png,RefL0050N0752galface_1135065.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1135065.png,0.16455872752235726,0.31450939130139943,1.3577660541241516,1.5475446371732249,0.002104004737855266,0.002104004737855266,0.00017541387275936884,0.002451631479972553,0.0,0.0,91,78.82427215576172,12.971221923828125,6774.301318816069,2130.581384273109,0.27768540348049997,0.05066883563995361,1.924034967003776,113.37362637362637,46.74175824175824,0.21111471989109384,2.4979549619865358,0.07515846230651001,0.8493342394911432,-0.02415972221341593,7.070226795254746,125.73368834407488,127.74650458045716,,,,
115,29194,115,1135064,1135066,1135065,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1135066.png,6.687892,,10783170000.0,5483404.5,106597030000.0,,2.1704102,18660481000.0,7.526899e-07,137.65263000000002,18.60334,0.7520815702285686,,,0.7053771374593819,,,,,galface_1135066.png,RefL0050N0752galface_1135066.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1135066.png,0.1607305551021599,0.3172259488835752,1.290246563355481,1.3472297203154406,0.008233137567103182,0.008233137567103182,7.415689641364017e-05,0.0011655634798912902,31059307774968.934,0.0,103,71.65596771240234,11.517303466796875,6744.829599581902,2139.6349697853934,0.2525917478739721,0.044989466667175286,1.8335438565397943,113.37362637362637,48.730769230769226,0.3758618125911011,2.3597683745027216,0.15411473831503414,0.771136136204042,-0.029814940525505207,7.224754859603166,134.7504532124255,131.74213512587372,,,,
116,29195,116,1135064,1135067,1135066,0.27090108,,,6.125644,,9645472000.0,7293093.0,112452840000.0,,2.8310816,16257481000.0,4.379017000000001e-07,139.35075,19.145918,0.7297229278921673,,,0.6965083212305567,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
117,29555,117,1135064,1135068,1135067,0.36566857,,,5.7995877,,8383837700.0,7293093.0,112249240000.0,,2.0612555,13998017000.0,0.000104760395,137.92633,18.771826,0.6948825637247977,,,0.6871283572627285,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
118,29915,118,1135064,1135069,1135068,0.5031073,,,4.951896700000002,,6888716000.0,5483404.5,112743694000.0,,2.5840604,11410885000.0,1.0140871e-08,137.58931,22.520168,0.6304516019105102,,,0.6814906850464221,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
119,30275,119,1135064,1135070,1135069,0.6151898,,,4.4885817,,5922349000.0,5483404.5,112288014000.0,,1.7982323,9765151000.0,0.00074921496,136.39319,27.893593,0.5728484945814633,,,0.6618327983066931,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
120,30635,120,1135064,1135071,1135070,0.7356295999999999,,,3.8726666,,5079139300.0,5483404.5,109912736000.0,,1.6310691000000002,8245723000.0,1.8575405e-07,134.64328,25.403141,0.4531665241655182,,,0.625543249818699,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
121,30995,121,1135064,1135072,1135071,0.86505055,,,3.721481,,4464287000.0,7293093.0,102273050000.0,,2.2708206000000004,7120566300.0,0.00017616363999999998,129.31337,19.878304,0.3778014617247357,,,0.6158874169326145,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
122,31355,122,1135064,1135073,1135072,1.0041216999999998,,,4.102296,,3813429000.0,5483404.5,98908865000.0,,1.5246882,5976457000.0,2.8130884e-07,127.25415,23.413193,0.36371482044145664,,,0.6076086651219539,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.6246661595906318,0.9735023682340275,0.18251241080024497,
123,31715,123,1135064,1135074,1135073,1.2593315,,,3.4493082000000004,,1411228200.0,1862400.4,76173976000.0,,0.91562736,2287068200.0,2.6510927e-08,125.93386,75.035706,0.21236421835187835,,,0.5141614858596028,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
124,32075,124,1135064,1135334,1135073,1.2593315,,,3.1135454,,881546500.0,1813051.2,13902696000.0,,0.4959340999999999,1333248000.0,4.0536825e-08,81.47944,7.672511599999999,0.3260719772824047,,,0.5230670328458857,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
125,32435,125,1135064,1135335,1135334,1.4867073,,,2.2454197,,686104900.0,1813051.2,12525999000.0,,1.1156204,1000891200.0,1.1699962e-10,91.716095,6.013566,0.3761754096244909,,,0.5128093132624614,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
126,32795,126,1135064,1135075,1135074,1.4867073,,,3.457774,,954878340.0,5480041.0,102942000000.0,,1.2724794,1454667800.0,1.9022312e-07,129.05202,40.5277,0.6125840929230604,,,0.6734077786651481,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
127,33155,127,1135064,1135076,1135075,1.7369658,,,3.4801335,,542268400.0,1862400.4,53623300000.0,,0.95225126,795550800.0,7.2957407e-10,99.31369,14.342833,0.5226738869213088,,,0.6836222902403748,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
