,Unnamed: 0,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image,bthradius,bthintensity,n_total,n_haloa,n_bulgea,n_halo,n_bulge,n_bulge_exp,n_total_error,n_haloa_error,n_bulgea_error,n_halo_error,n_bulge_error,n_bulge_exp_error,star_count,haloradius,bulgeradius,halo_intensity,bulge_intensity,btotalintensity,btotalradius
10,10,2.220446e-16,0.019294979,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1524095.png,10297497000.0,0.577980190129956,5.6490836,74.614334,1807953.0,0.42087054,galface_1524095.png,RefL0050N0752galface_1524095.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1524095.png,0.17028462191166555,0.4602175571301326,1.229273173831217,0.9035335423854005,0.3890847435625391,1.0401978227412072,0.44896655746004227,0.44896655746004227,0.0005433262348814395,1.3090586111123155,0.1455187534584636,0.0012328245606764664,0.004067340184150303,0.0034056085592724084,51,76.52623748779297,13.031241416931152,5085.150977671776,2340.27576058201,0.33800267781878063,0.050903286784887314
11,11,2.220446e-16,0.02164936,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1166619.png,10427516000.0,0.3159793847565148,3.3693150999999997,65.418175,3672540.0,0.2375929,galface_1166619.png,RefL0050N0752galface_1166619.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1166619.png,0.2986735751641552,0.6174581924512762,1.5352301325609894,1.9999999999999998,0.09982805167874526,9.999999998086066,4.0,4.0,0.00130142860127835,158.3947171782643,801.7549899671762,130.7623029029228,0.0,0.06281900668640572,3,54.805912017822266,16.369077682495117,4042.0387923715066,2495.7899665556497,0.5296946470509857,0.06394170969724655
12,12,2.220446e-16,0.021974617999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_6520.png,10569543000.0,0.021048010125654715,3.8069877999999995,62.672585,12819760.0,0.12682359,galface_6520.png,RefL0050N0752galface_6520.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_6520.png,0.2722739525597926,0.6066243748956979,1.7643808300075245,1.9999999999816556,0.16672460506274545,5.887913396186848,4.0,4.0,0.0021708702995862595,123.3128764530182,23988.42553736979,2.305378886399502,0.0,0.09873438717010383,0,57.72357940673828,15.71662712097168,3571.21363454535,2166.3852386750664,0.4993655577596184,0.061393074691295624
13,13,2.220446e-16,0.017045656,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1524816.png,10605858000.0,0.2360926734025909,6.721692999999999,77.39835,16488027.0,1.163746,galface_1524816.png,RefL0050N0752galface_1524816.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1524816.png,0.24096602184813334,0.5245018718229831,1.4788431728226434,1.6729895991427186,0.16670764882868974,2.4973611431323532,4.0,4.0,0.0003967150406717436,40.98215231482271,4237.478782316448,0.06704514472589042,0.0,0.12801997448988595,2,64.49816131591797,15.541865348815918,4986.956981586555,2615.6682715428424,0.4290919429135968,0.06071041151881218
14,14,2.220446e-16,0.021464285,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1492806.png,10639548000.0,0.623793854744322,4.4557943,65.99284,12945435.0,0.4609571,galface_1492806.png,RefL0050N0752galface_1492806.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1492806.png,0.2652725021559007,0.5667834358004052,1.564541886029866,1.9999999999999973,4.0,9.999999999999996,4.0,4.0,0.001511678084415787,59.84430708146704,0.0,22.464629595140103,0.0,2.0093468760570995e+109,4,57.84239196777344,15.343996047973633,3818.392018470362,2164.2013474614764,0.488514645485561,0.059937484562397
15,15,2.220446e-16,0.01924241,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1500716.png,10750492000.0,0.3919622128728013,3.889792,73.659035,5426273.0,0.6103937,galface_1500716.png,RefL0050N0752galface_1500716.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1500716.png,0.18166038355082056,0.5377708831057026,1.4389673735261086,0.9963638440322171,0.46937813023855374,1.5489363771685145,4.0,4.0,0.0014086741752973103,2.3599785138158924,0.17517960792275555,0.009445796739164925,0.0,0.0010080885271713282,49,72.69223022460938,13.20529842376709,3771.598839999946,2028.2560389072148,0.399962638594224,0.051583196967840195
16,16,2.220446e-16,0.019069433,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1572034.png,10806876000.0,0.5191966712835514,5.2823367,67.406235,10848737.0,0.6691437,galface_1572034.png,RefL0050N0752galface_1572034.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1572034.png,0.20296902454736893,0.4329779682676955,1.1926055500703974,1.0407827027875098,0.1667005634798341,1.8600892034425376,4.0,4.0,0.0006175652762578349,2.602737788420444,0.1338566178286931,0.04632340968085046,0.0,0.001310189688868948,27,65.1955795288086,13.232683181762695,5370.037842422366,2325.1080745326753,0.37358476067400725,0.05169016867876053
17,17,2.220446e-16,0.021543019,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1112713.png,10840405000.0,0.4008796823081556,4.368638,70.32432,10886848.0,0.18418358,galface_1112713.png,RefL0050N0752galface_1112713.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1112713.png,0.2572812578733122,0.5065481130509517,1.291250678261535,1.500997535655237,4.0,4.2070508260626704,4.0,4.0,0.0008564180078847081,35.36344381038287,0.0,2.4675515062415543,0.0,0.10007120697309355,1,61.06338119506836,15.710463523864746,4904.379920837212,2484.304394585066,0.43591331283499646,0.061368998140096664
18,18,2.220446e-16,0.020662656,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1294098.png,10846905000.0,0.4668551314385171,3.196252,75.14151,11873784.0,0.33735442,galface_1294098.png,RefL0050N0752galface_1294098.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1294098.png,0.30830376638605994,0.6671324041678843,1.7738279025476629,1.9999999999999694,0.16683509781983255,9.999999999999345,4.0,4.0,0.0011796764508795988,77.33385564404733,2.702580843930998,17.556742113213875,0.0,0.016461122985880577,1,49.51103210449219,15.264437675476074,3428.864958823233,2287.506923546757,0.5708915553478235,0.059626709669828415
19,19,2.220446e-16,0.021726022,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_126881.png,10915303000.0,0.08163273156962403,2.475013,76.36922,23576200.0,0.10394404,galface_126881.png,RefL0050N0752galface_126881.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_126881.png,0.43401044985696274,0.794233537531367,0.8232601148490573,0.7051394695030142,0.18720410354119835,9.999999997822789,0.059586805267513636,0.059586805267513636,0.00023100196730652345,6.542324242954894,2.323805068477612,144.32641697330035,0.0010017612347866267,0.0011237035000597336,0,38.71842956542969,16.804203033447266,2901.4971870023824,2304.4663749702127,0.7757759677700523,0.06564141809940338
20,20,2.220446e-16,0.019362956,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1539474.png,10929239000.0,0.5430360594434211,6.7522364,69.450096,7262316.5,0.5949321999999999,galface_1539474.png,RefL0050N0752galface_1539474.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1539474.png,0.09763280144258994,0.22249869854887686,0.9134654724587872,0.7330648226690539,9.999999999951683,0.8545339124345789,6.9909271903491215,6.9909271903491215,0.00021766599547143204,0.10026070601138927,1274820.1745098222,0.0004133335579068291,629.4971870539943,0.0,57,87.2124252319336,8.514793395996094,6518.7819795635305,1450.4205065767567,0.1956672923535977,0.03326091170310974
21,21,2.220446e-16,0.018511923,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1296351.png,10935161000.0,0.30242541180371585,4.9367056,74.86997,18146094.0,0.74512434,galface_1296351.png,RefL0050N0752galface_1296351.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1296351.png,0.20314461810976325,0.8002994482543164,1.8429193019514307,1.9999999999999998,0.14721462393456972,9.999999999999991,4.0,4.0,0.00086764415058497,89.03838447334826,7.801448685282503,24.966600347001616,0.0,0.009695868677926479,16,77.28690338134766,15.700418472290039,2981.8197095713176,2386.3486683637716,0.48358607498294653,0.061329759657382965
22,22,2.220446e-16,0.018984403,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1523160.png,10952012000.0,0.21988194999335964,6.249502,62.864475,9066719.0,1.1510593999999998,galface_1523160.png,RefL0050N0752galface_1523160.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1523160.png,0.2004576872505862,0.39238327920066257,1.06645505219089,1.0716203346246673,4.0,1.9060780399840187,4.0,4.0,0.00029611191367592685,3.436767087192397,0.0,0.05841932806441536,0.0,0.1662545322575119,45,65.89891815185547,13.209944725036621,6320.512000301905,2480.0632249056007,0.3336175648173116,0.0516013465821743
23,23,2.220446e-16,0.021465038999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_458269.png,11008017000.0,0.5298233614875736,4.275509,65.84182,10875516.0,0.50361013,galface_458269.png,RefL0050N0752galface_458269.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_458269.png,0.2813260950611752,0.5652124708057963,1.2127572296095,1.9999999999999998,0.780319414070037,9.999999999999998,4.0,4.0,0.0005174446141006754,59.385249922059494,41680.03486980419,83.96706486538989,0.0,0.00020707327219620313,6,57.136444091796875,16.073972702026367,4699.03813006646,2655.9549519055126,0.48759870128402416,0.0627889558672905
24,24,2.220446e-16,0.020108443,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1515902.png,11008690000.0,0.7025317742026281,4.3375626,65.81232,5427894.5,0.84698075,galface_1515902.png,RefL0050N0752galface_1515902.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1515902.png,0.20993280744517592,0.48211246173912625,1.3535743638840962,1.3906200419548194,0.2000099306052685,1.6851868689729435,4.0,4.0,0.0007480016126724317,14.26846074966452,57977.99639325127,0.011225461159902353,0.0,0.0417704429044212,80,69.56121826171875,14.603181838989258,5060.02626667522,2439.5017198914306,0.3656012530380443,0.05704367905855179
25,25,2.220446e-16,0.01755482,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1384904.png,11110909000.0,0.46497068832945293,6.052212,67.6328,9117654.0,0.54133224,galface_1384904.png,RefL0050N0752galface_1384904.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1384904.png,0.18573438590920086,0.5211594319106936,1.389867286849329,1.050284446486932,0.4510538215510509,1.290733112951295,0.37422866720559333,0.37422866720559333,0.0012738702268283559,2.1819978694011364,0.2728024616631474,0.002184861494979556,0.01922699621684876,0.0025233512346091325,55,77.65016174316406,14.4223051071167,4299.677318368533,2240.8173886402387,0.37371208776173603,0.056337129324674606
26,26,2.220446e-16,0.018872568,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1285418.png,11185994000.0,0.4380750402043456,6.2469220000000005,76.213295,9061896.0,0.76359,galface_1285418.png,RefL0050N0752galface_1285418.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1285418.png,0.18974572565032255,0.3610194530675371,1.106470060453531,1.0328463163152173,9.999999999999998,1.6218929940337845,4.0,4.0,0.00043205524550756353,1.7833338928199407,264831222.94975278,0.012908522211292149,0.0,4026.229691988197,37,67.18280029296875,12.747649192810059,6177.06296993654,2230.0398949702258,0.3090742043272985,0.04979550465941429
27,27,2.220446e-16,0.018371765,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1576122.png,11252375000.0,0.7765053933494684,8.85411,69.104996,11023969.0,0.7059485,galface_1576122.png,RefL0050N0752galface_1576122.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1576122.png,0.10403750000410629,0.2507738747034126,0.9034267589901556,0.6104933429330189,0.2177091339713809,0.7307678644771711,0.27676762338385746,0.27676762338385746,0.00029686948644538273,0.08371614912006954,0.29519909612429585,0.00043336135512645304,0.002877614894356313,0.0,67,92.89895629882812,9.6649751663208,7084.104781498782,1776.5084048614217,0.21578402166438573,0.03775380924344063
28,28,2.220446e-16,0.019020928,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1191646.png,11261188000.0,0.4728144226078307,6.14334,72.794,9062705.0,0.9916659,galface_1191646.png,RefL0050N0752galface_1191646.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1191646.png,0.15875444404858052,0.5438401178712134,0.9929375206331759,0.6647170872415988,0.5954390639373256,0.6711296012711101,0.8210300544994765,0.8210300544994765,0.0011186736895010046,0.8465172716670326,0.17974092203249942,0.0004708906520184352,0.005707872712204531,1278.3232374921417,97,73.9003677368164,11.732011795043945,2898.6678147277808,1576.411846031049,0.30884454201068606,0.04582817107439041
29,29,2.220446e-16,0.022754808999999997,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526939.png,11288633000.0,0.5770320010876404,3.7990737,75.51123,5423863.0,0.60450584,galface_526939.png,RefL0050N0752galface_526939.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_526939.png,0.27252980639312435,0.4868767403349422,0.5689907725562026,0.1834082610225892,0.316683504289285,9.999999999992918,4.0,4.0,0.00017012001115777233,0.0049944853009016655,0.0614374418346311,472.3189344121953,0.0,0.0,35,53.0017204284668,14.444548606872559,5628.00380902906,2740.1441491327073,0.4759318744202525,0.05642401799559593
30,30,2.220446e-16,0.021518316000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1510129.png,11322012000.0,0.11683929269539828,3.2409282000000004,74.99501,9079691.0,0.6435769,galface_1510129.png,RefL0050N0752galface_1510129.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1510129.png,0.18958126000399153,0.5732450686395287,1.5060010191113635,0.9153084547127817,0.4531018582907109,1.340437263988878,0.20484769767628586,0.20484769767628586,0.0008582681205105568,2.1159189183525657,0.036194340612727485,0.0078790092308153,0.006971175890447191,0.0015736933527311112,39,73.89456939697266,14.009025573730469,3564.488384619048,2043.325388705749,0.4579659299420254,0.054722756147384644
31,31,2.220446e-16,0.018347623,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1479889.png,11416273000.0,0.7485400302421381,9.666368499999999,80.66625,7322855.0,0.80230254,galface_1479889.png,RefL0050N0752galface_1479889.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1479889.png,0.10512839478522776,0.250983917363804,0.8941521624347954,0.6762093195106299,0.32371148362281194,0.7345698214265968,0.35082697560815246,0.35082697560815246,0.00044259772445519313,0.22482759250359316,0.9428396516606875,0.0006269044943740073,0.0031693646575383055,0.0,81,91.36244201660156,9.60478687286377,6922.693997662705,1737.4848582442785,0.19668615686127916,0.0375186987221241
32,32,2.220446e-16,0.021047195,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1572722.png,11435148000.0,0.6990216375021466,4.676192299999999,70.96148000000001,5703794.5,0.7369880999999999,galface_1572722.png,RefL0050N0752galface_1572722.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1572722.png,0.2586005095181516,0.5061509893659734,1.2243810794827004,1.2426018191411325,0.09630835782406141,2.6270719453251785,4.0,4.0,0.0012922733161291663,39.89168169189221,652.4206253519247,1.1307272014285665,0.0,0.5195344564222478,0,61.032981872558594,15.783160209655762,5331.986388468257,2698.790185809112,0.4315002898905801,0.06165296956896782
33,33,2.220446e-16,0.019061234,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1477184.png,11442430000.0,0.5315485785858967,5.8720703,69.05059,12678211.0,0.7282616,galface_1477184.png,RefL0050N0752galface_1477184.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1477184.png,0.14075889070797373,0.28710748329729907,0.9253878416151707,0.7560318090206253,0.18802683604910228,1.0557008788732356,4.0,4.0,0.0006148137731630366,0.3858401682910332,0.6275796899287358,0.003022243462323152,0.0,0.0,62,74.99488067626953,10.556196212768555,6393.565700642183,1835.64055760731,0.2541219051234685,0.04123514145612717
34,34,2.220446e-16,0.019601962,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1292258.png,11470881000.0,0.8285929504843235,9.289662,73.36154,10870695.0,0.56908023,galface_1292258.png,RefL0050N0752galface_1292258.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1292258.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,77.83760070800781,0.0,6561.755181966329,0.0,0.0,0.0
