,Unnamed: 0_x,Unnamed: 0.1,z_x,Z,face_x,HalfMassRadius,VelDisp,Starmass,BHmass,Gasmass,DMmass,M200,R200,SF_MassFromSNII,NSF_MassFromSNII,Stars_MassFromSNII,SF_MassFromSNIa,NSF_MassFromSNIa,Stars_MassFromSNIa,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,KappaCoRot,DMEllipticity,StellarEllipticity,name1_x,filename,image,btdradius,btdintensity,n_total,n2d,n_disca,n_bulgea,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disca_error,n_bulgea_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,asymmerror,BulgeToTotal,logBHmass,logmass,sSFR,logsSFR,sDMmass,logsDMmass,logDMmass,logSFR,dtototal,dtbradius,dtbintensity,ZBin,categoryn,categorybt,categoryn2d,colourn,colourbt,colourn2d,vHsqrd,Unnamed: 0_y,z_y,face_y,StarmassType,name1_y
42,42,42,2.220446e-16,0.021084461,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165204.png,3.7665908,72.06836,11678661000.0,10883730.0,1200929500.0,281515070000.0,16262709000000.0,534.0196,231589460.0,46005550.0,2361803800.0,3542163.2,752337.5,25384598.0,0.5191609,21313450000.0,0.0037036033,144.20656,8.344648,0.5930139139510661,0.4521902753416376,0.1793041324723208,0.5274731844971734,galface_1165204.png,RefL0050N0752galface_1165204.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1165204.png,0.52397465779529,0.8095907091179412,1.8966347821210163,1.2956425104558045,2.0,0.09852081169908926,4.278348927189462,0.00901367923962905,0.00901367923962905,3.3912346219156437,3.14913129415363,2.2264268439900667,0.19327687523609152,3.2214498610985505,3.3802258035167294,2,50.38574981689453,26.40085601806641,4504.412867527974,3646.730807581952,0.6761275533722161,0.1031283438205719,2.123665926299871,116.37096774193549,43.763440860215056,0.22052070554273692,0.002404263196197347,0.40698608604893394,7.036777759406455,10.067393052224439,44.45380339407061,1.6479089244151865,0.0414850295580979,-1.3821085961375668,11.449501648362006,-0.28469802336037453,0.19040929088205882,1.9084892468037775,1.2351920405429455,"(0.0207, 0.0216]",bulge,border,disc,r,purple,b,20.312413445124484,42,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165204.png,12092424000.0,galface_1165204.png
43,43,43,2.220446e-16,0.01840659,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1458208.png,3.5009900000000003,81.75763,11712839000.0,15615654.0,5796643000.0,770445930000.0,757004100000.0,192.09258,244270420.0,487169600.0,2184900000.0,3476798.2,5648970.5,24461010.0,0.5247633,22265360000.0,6.901224e-06,168.20941000000005,23.322802,0.1191367501617372,0.3133619553819546,0.3722492046055782,0.4600259005236573,galface_1458208.png,RefL0050N0752galface_1458208.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1458208.png,0.2696816261728911,0.6517625305652048,1.174754491004363,2.105825499883493,0.7867499105369454,0.8113906723588055,0.7420874817971159,0.8426550674028056,0.8426550674028056,23.43069364640713,11.589078903781063,52.847490580529325,12.552107985749526,54.341911031547404,69.71153221348192,58,52.78829574584961,14.23603343963623,3405.619849517512,2219.6554112646254,0.3766117726238928,0.05560950562357903,1.341804394553065,127.2967032967033,68.62087912087911,0.2143376056373915,0.0048310060664004725,0.8808632498382628,7.193560177656411,10.068662173688688,44.80240016959168,1.6513012807947383,0.015202674897640123,-1.8180799915894843,11.886742165278172,-0.28003654551657375,0.34823746943479517,3.7080761273625167,1.5343011497344063,"(0.0184, 0.0195]",disc,bulge,bulge,b,r,r,2.6285332556832754,43,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1458208.png,12492889000.0,galface_1458208.png
44,44,44,2.220446e-16,0.021607755,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1534602.png,3.327179,75.11635600000002,11731087000.0,9087436.0,1490411900.0,626251500000.0,598360100000.0,177.61218,213744830.0,140151440.0,2462897200.0,3884894.8,2248745.5,26779512.0,0.36361486,21650598000.0,2.0243406e-06,154.87932,21.092497,0.2758196724448002,0.3555214172650769,0.3199527136635598,0.4808486262589324,galface_1534602.png,RefL0050N0752galface_1534602.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1534602.png,0.39481191111134334,0.6877129892920825,1.8571383553500835,1.4011903084975046,2.0,0.010000000000000002,3.855050319946341,3.4900384025992465e-05,3.4900384025992465e-05,7.930319506130113,7.185759055505875,5.119679186043887,4.25561667868798,7.598533753529072,7.7145732421343345,24,61.32807540893555,24.213054656982425,4504.168192683645,3097.5749720647864,0.5988795596994008,0.0945822447538376,2.0672608742514256,113.37704918032787,43.759562841530055,0.19396595864666766,0.0052599431930044635,0.7241803275551998,6.958441365276204,10.069338255613383,30.995836958672285,1.4913033677927843,0.018732229783082355,-1.7274105234869772,11.79674877910036,-0.4393583765938326,0.31228701070791753,2.532851648738591,1.4540949721327487,"(0.0207, 0.0216]",bulge,bulge,border,r,r,purple,2.247065413531887,44,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1534602.png,12118545000.0,galface_1534602.png
45,45,45,2.220446e-16,0.018469876,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1162058.png,3.75305,74.06456,11779170000.0,12842722.0,573357500.0,174132720000.0,12407162000000.0,487.9541,125481020.0,6417415.5,2131335400.0,3260870.2,156084.86,21221042.0,0.3060706,21332324000.0,0.0001641415,146.32118,7.406199000000001,0.4721403325388521,0.39799481756658217,0.2543316236657713,0.46458280525847295,galface_1162058.png,RefL0050N0752galface_1162058.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1162058.png,0.47764720124248,0.7726187255361628,1.99592816768073,1.6243500222903706,1.9999999999999996,0.23677863109835184,2.3179272878954547,0.044415963246640815,0.044415963246640815,4.084416867381079,4.048853957137538,9.053439513579331,1.5528395209990558,7.926945579749702,7.8568584042529155,0,50.4819221496582,24.112548828125,4535.685012790977,3504.35517401604,0.6360180385562988,0.09418964385986328,1.944925830095556,119.34426229508196,48.73224043715847,0.1623178619290538,0.001048518084931024,0.5278596674611479,7.1086570816996,10.071114689676936,25.98405490369865,1.4147069252161062,0.06764478266921921,-1.1697656941934398,11.240880383870376,-0.5141783851069578,0.22738127446383716,2.0935954348706525,1.2942994609741625,"(0.0184, 0.0195]",bulge,border,bulge,r,purple,r,16.959744889939444,45,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1162058.png,12141424000.0,galface_1162058.png
46,46,46,2.220446e-16,0.016661733,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1582373.png,4.8472276,61.16411,11794788000.0,11350769.0,3834327600.0,413842740000.0,414357420000.0,157.13167,386001860.0,370624130.0,1900720100.0,5447156.5,4372295.5,17210708.0,1.067833,20739789000.0,0.000338237,123.41842,16.643933999999998,0.4106628510210445,0.3843336687771372,0.29832484614707105,0.4614355637905009,galface_1582373.png,RefL0050N0752galface_1582373.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1582373.png,0.5362275477413185,0.7693073492950511,1.738213711060048,0.9876168107651656,2.0,0.010000000000000146,9.999999993269226,0.006653244094981024,0.006653244094981024,4.7213767706238094,4.3634379689074665,1.5016150873257463,1.928594174677272,1.9578655844790496,2.6907340342577655,25,59.70547485351562,32.01572036743164,5854.369994589856,4503.809862330405,0.6839135136934344,0.12506140768527985,2.2357901567110963,111.3846153846154,39.78021978021978,0.2422440436257998,0.0015849971474461925,0.5893371489789555,7.055025285418412,10.071690139265057,90.53431057853689,1.9568131987743917,0.02850065220426484,-1.5451452015538631,11.61683534081892,0.02850333803944851,0.23069265070494893,1.8648799454861462,1.2998705925744014,"(0.00879, 0.0184]",bulge,border,disc,r,purple,b,1.7588841201776826,46,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1582373.png,12021195000.0,galface_1582373.png
47,47,47,2.220446e-16,0.01768409,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1416786.png,6.252339,73.08025,11805836000.0,7260201.0,6501321700.0,794295700000.0,750118600000.0,191.51392,623896260.0,436382430.0,2027366000.0,6380242.5,4943118.5,18384996.0,2.149544,20865420000.0,1.0273122e-06,143.35173,66.99121,0.8087877936943909,0.6251923978475834,0.2646926883213532,0.6977467836425575,galface_1416786.png,RefL0050N0752galface_1416786.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1416786.png,0.4654022363503342,0.6676652460225979,1.3196560885697604,0.9146220734965016,2.0,0.010000000000000002,3.90342666272556,0.0009571046621866393,0.0009571046621866393,4.007071111193911,2.2933368542589934,4.974573759277756,0.8529747571861296,5.797865070056255,2.0268826397622584,63,70.744384765625,32.92459487915039,6716.94853796488,4484.6730981214505,0.5726700694725307,0.1286116987466812,1.9323009549430377,111.3846153846154,45.74725274725274,0.2892063040563945,0.012015628950772956,0.1912122063056091,6.860948644389142,10.072096745953639,182.07469593851718,2.260249593362903,0.014863275729681024,-1.827885465505073,11.899982211458711,0.3323463393165416,0.3323347539774021,2.1486789746477375,1.4977565568332036,"(0.00879, 0.0184]",disc,disc,disc,b,b,b,2.6124947272762205,47,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1416786.png,12273430000.0,galface_1416786.png
48,48,48,2.220446e-16,0.02053507,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165952.png,5.7888565000000005,69.304665,11840282000.0,5463367.5,1856625900.0,245178020000.0,16262709000000.0,534.0196,345473020.0,83146056.0,2306232600.0,5090805.5,1580201.6,22777544.0,0.6529297,21011986000.0,1.2435552e-07,133.7702,14.038378,0.591252117370755,0.5721379048405107,0.3045521450323154,0.6432573913141084,galface_1165952.png,RefL0050N0752galface_1165952.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1165952.png,0.4505767597290111,0.6995124413778511,1.5638735677769695,1.182454556473881,1.999999999999996,1.6821218480661495,2.6854460660775095,0.003928399145101652,0.003928399145101652,5.238131336192605,2.5364198349642035,34.55669220656321,1.1810946646522156,12.819123463515213,3.587159361108125,21,64.96681976318361,29.272539138793945,6022.364512557463,4212.718903046403,0.5883997193496564,0.11434585601091385,1.8783180698044268,113.37704918032787,47.73770491803279,0.18098791961144933,0.0019711476432904065,0.408747882629245,6.737460414838951,10.073362046101888,55.14477611259597,1.7415043778291928,0.04829259164422651,-1.316119487360373,11.389481533462261,-0.1851335760689199,0.30048755862214893,2.2193776718564595,1.4295671396927114,"(0.0195, 0.0207]",border,border,disc,purple,purple,b,20.312413445124484,48,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165952.png,12005502000.0,galface_1165952.png
49,49,49,2.220446e-16,0.020793162,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1501597.png,4.121678,75.8236,11877668000.0,9082048.0,2113754000.0,701291200000.0,667972500000.0,184.2569,331813950.0,174882530.0,2379721500.0,4942958.0,2048667.0,25505126.0,0.7087663000000001,21673902000.0,2.3278499e-06,157.36945,15.001134,0.3689112235957908,0.43620174785185545,0.4422691637882897,0.6524215250182457,galface_1501597.png,RefL0050N0752galface_1501597.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1501597.png,0.5246307773929373,0.7729827162359393,1.8377816989693867,1.027347456315821,2.0,0.0469258010518137,9.999999999766466,0.0012939928064810426,0.0012939928064810426,6.89112713076573,6.48008713481963,3.629075411679348,1.6491606426201102,4.848906004368649,4.419473747459131,28,56.529380798339844,29.65705299377441,4755.939690684449,3676.2591803595783,0.6698748739132553,0.1158478632569313,2.1915958532935518,106.41208791208791,38.785714285714285,0.18979878255326266,0.004025466335158,0.6310887764042092,6.9581837928831645,10.074731181878612,59.672176390180304,1.7757718779146325,0.0169368559023698,-1.7711672074045728,11.845898389283184,-0.14949694020675616,0.22701728376406072,1.906102430683401,1.2936899868467016,"(0.0207, 0.0216]",bulge,bulge,disc,r,r,b,2.4180242775168796,49,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1501597.png,12312838000.0,galface_1501597.png
50,50,50,2.220446e-16,0.026943272,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_440845.png,4.743638,63.663662,11892999000.0,11037033.0,1008173400.0,28028380000.0,12414611000000.0,488.0472,257453120.0,19367396.0,2879275000.0,4762330.5,437693.06,32555698.0,0.66949713,20973810000.0,2.7006968e-07,118.16115,6.122259,0.6612246841964415,0.4459572509820645,0.35683526663884835,0.5955883620637211,galface_440845.png,RefL0050N0752galface_440845.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_440845.png,0.4663070213892542,0.8996074260008395,1.463054991425446,1.1342262471736297,1.2590322266530334,0.6134662804474721,1.2235515740805056,0.6983963513261352,0.6983963513261352,0.9214466870492012,0.3806728362255848,17.018932581962027,0.3435385104378954,17.670776350155467,16.744932609738754,2,68.65802764892578,32.01572036743164,4685.187161389419,4214.8291625897145,0.7192904660748368,0.12506140768527985,1.88709170763718,92.4945652173913,38.78804347826087,0.4436010971771238,0.028038255366955738,0.33877531580355846,7.04285234106456,10.075291382366485,56.29338150957551,1.75045733725214,0.4243198857729202,-0.37230661452356895,10.447597996890055,-0.17425128038137425,0.10039257399916046,2.144509848941864,1.1115959818667245,"(0.0232, 0.0317]",asymmetric,asymmetric,asymmetric,y,y,y,16.96668997793656,50,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_440845.png,11892999000.0,galface_440845.png
51,51,51,2.220446e-16,0.019102545,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1469366.png,7.9162187999999984,75.59346,11928064000.0,7239489.5,5661809700.0,720303100000.0,692138740000.0,186.44539,355517440.0,452075260.0,2238754300.0,5405612.0,6171860.0,23058956.0,0.63742334,21851623000.0,6.1462857e-10,151.94351,32.659008,0.6641681544558917,0.6350048046510737,0.4336038318826635,0.7226320172371388,galface_1469366.png,RefL0050N0752galface_1469366.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1469366.png,0.2801547429608195,0.5347494106742088,1.083754391338938,1.4533246672957454,0.7719676284371777,1.1818428942870391,0.7310129963719266,1.2387070104280575,1.2387070104280575,11.251322136982283,1.5350356363593038,55.1035144577311,1.8774644059436545,56.55592210265822,65.98742488397042,67,76.44779205322266,21.417211532592773,6215.051045830623,3323.4948840680504,0.3866044341381056,0.08366098254919052,1.469257055184289,119.34065934065936,60.664835164835175,0.2062961385153577,0.02682903164415285,0.3358318455441083,6.859707942557674,10.076569960657235,53.438960421406186,1.7278580009712645,0.016559784346339756,-1.7809453232156605,11.857515283872896,-0.1955720383715006,0.4652505893257912,3.569455899377199,1.8700347864604585,"(0.0184, 0.0195]",disc,disc,border,b,b,purple,2.4760952232715434,51,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1469366.png,12464289000.0,galface_1469366.png
52,52,52,2.220446e-16,0.020697376,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1291122.png,4.0298367,72.129776,11948442000.0,12166054.0,747238340.0,288185250000.0,938841300000.0,206.39224,76089544.0,56210188.0,2362868000.0,2498729.2,1055843.6,25143808.0,0.25816107,21475131000.0,3.6514355e-06,144.92276,10.243585,0.7167333823273518,0.538626456972641,0.14269794360655474,0.5495042587344272,galface_1291122.png,RefL0050N0752galface_1291122.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1291122.png,0.4852646507429842,0.7843126177753565,2.041728769314296,1.1625656634780268,2.0,0.21122282589569985,9.999999999879236,0.0002932179411671565,0.0002932179411671565,7.571194055175682,7.716103850741863,7.429308377935861,1.3709852258495403,7.854506218319617,5.596297194447507,0,54.22916030883789,26.31549453735352,4440.49394951486,3482.735433759632,0.6945920928153627,0.10279490053653716,2.244158076158927,103.42857142857143,36.7967032967033,0.20491746182886392,0.001880656146642834,0.28326661767264816,7.085149739781842,10.077311279768253,21.60625376931988,1.3345794726513502,0.04146097692369752,-1.3823604690638518,11.459671748832106,-0.5881092475803963,0.21568738222464345,2.06073118754665,1.2750018007314792,"(0.0207, 0.0216]",bulge,disc,disc,r,b,b,3.0340634274815756,52,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1291122.png,12026636000.0,galface_1291122.png
53,53,53,2.220446e-16,0.03020643,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_430555.png,2.1031382,88.73366999999998,12005082000.0,10904655.0,2285635300.0,13437335000.0,11012763000000.0,468.9392,618687500.0,907765.9,3249778400.0,7020452.0,11365.773,32637504.0,1.971468,20826814000.0,2.6506164000000003e-06,159.94211,3.2680017999999995,0.6189534800285362,0.4682282500226694,0.37495944813503335,0.5943748848930839,galface_430555.png,RefL0050N0752galface_430555.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_430555.png,0.507950345936677,0.8496551688483647,0.7425400741375171,0.4477902207006576,0.3208549179671371,0.8615167290378296,0.21209440463774787,0.6479526960197003,0.6479526960197003,1.8831488081111152,1.9121921440753205,8.88765061286906,1.8846009217120099,9.193432610535645,9.073100134827332,0,39.30022811889648,19.96256446838379,3141.125089460484,2668.873168259382,0.8435941260551512,0.07797876745462418,1.5813498111035906,28.842391304347824,13.92391304347826,0.35209730468967143,0.10357307580128844,0.38104651997146377,7.03761192998199,10.079365130825856,164.2194530616284,2.215424601363903,0.8934124214362447,-0.04894801366884003,10.128313144494697,0.29478973218976,0.15034483115163533,1.9686963656968623,1.1769480568869073,"(0.0232, 0.0317]",asymmetric,asymmetric,asymmetric,y,y,y,15.66410511426641,53,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_430555.png,12005082000.0,galface_430555.png
54,54,54,2.220446e-16,0.018512296,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250867.png,6.8465896,74.49163,12033028000.0,5447360.0,4491212000.0,294632460000.0,3501501700000.0,320.0653700000001,320993300.0,418522100.0,2229501000.0,4298836.5,5403168.5,23722634.0,0.5853565,22554710000.0,6.460404e-06,139.72005,18.721027,0.5423836157475826,0.5260584816655256,0.30098180113834205,0.6259620523915201,galface_1250867.png,RefL0050N0752galface_1250867.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1250867.png,0.14517372426078853,0.3638861766817929,1.0494128984001354,1.5211452773387557,0.8504324239449627,0.6973608363970162,0.8124822896420006,0.7550197459133152,0.7550197459133152,18.63442677995256,10.630393225918203,60.92904753375494,10.494775116467325,64.58371814374877,76.66407784175703,56,78.56234741210938,11.40518856048584,4850.230386592729,1764.9317914030826,0.2742379257716003,0.04455151781439781,1.435096406105833,121.32967032967035,62.653846153846146,0.18302809676578927,0.004950759185666414,0.45761638425241735,6.736186077466477,10.080374927274844,48.64581882465494,1.687045517997672,0.04084080891833846,-1.3889056645946385,11.469280591869483,-0.23257955472748387,0.6361138233182071,6.888298864632078,2.74811208581432,"(0.0184, 0.0195]",disc,border,border,b,purple,purple,7.29695197546676,54,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250867.png,12838646000.0,galface_1250867.png
55,55,55,2.220446e-16,0.021129688,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1641224.png,3.5752976000000003,77.45445,12072535000.0,7231820.5,1485560000.0,380763240000.0,394178300000.0,154.53923,131979630.0,65758224.0,2422544400.0,2912126.2,1068197.1,27600662.0,0.31664765,21984416000.0,0.00014794023,159.10294,10.909824,0.4068208733895431,0.3329923237358013,0.18596782135158585,0.4405958888430545,galface_1641224.png,RefL0050N0752galface_1641224.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1641224.png,0.4769600765754287,0.7636601236943066,2.1668196804058826,1.2950482796973684,2.0,0.3717760142903313,7.020930650499285,0.0025994035400827564,0.0025994035400827564,7.648379452887375,8.343015379829904,7.3732793605762526,0.4421410941067965,7.003070421020587,8.25867434002069,8,53.42688369750977,25.48249053955078,4115.348176339529,3142.727297388585,0.66382558153108,0.09954097867012024,2.220604973083685,113.37362637362637,40.77472527472528,0.1951667340894544,0.002832436288434901,0.5931791266104569,6.8592476380388,10.081798473155825,26.22876222765144,1.4187777961037091,0.03170614631811621,-1.4988565405173064,11.58065501367313,-0.49942373074046664,0.23633987630569342,2.0966115386008735,1.3094830657942018,"(0.0207, 0.0216]",bulge,border,disc,r,purple,b,1.7012956910682162,55,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1641224.png,12232277000.0,galface_1641224.png
56,56,56,2.220446e-16,0.02163713,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1536292.png,3.7548604,70.25678,12078863000.0,10883140.0,4524327400.0,517783320000.0,520680050000.0,169.56868,177621060.0,360265470.0,2501188600.0,3132569.5,4434950.5,25148478.0,0.4912492,21642768000.0,2.5086376e-07,150.37076000000005,18.60573,0.1398530558228782,0.21801133076332607,0.3827758868614023,0.1524115480089595,galface_1536292.png,RefL0050N0752galface_1536292.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1536292.png,0.1281326766667671,0.4616461192770948,1.763369779448276,1.7293183959561689,1.8561163291807328,0.2066465973581909,1.7537363157821633,0.32756519696036623,0.32756519696036623,2.181036883821596,3.5149832626066773,13.728567301027114,2.165489241188195,16.904018317004386,12.89699174571967,33,97.5052261352539,12.493605613708494,4330.766630043914,1999.2816082545144,0.403575453370331,0.04880314692854881,1.8204087070553507,110.3901098901099,47.736263736263744,0.4128729941646892,0.1277078208891397,0.8601469441771218,7.0367542159439,10.082026055471712,40.670152480411446,1.6092758006631849,0.023328026480265916,-1.6321220003825738,11.714148055854285,-0.308698143865104,0.5383538807229051,7.80441044403284,2.16616139125339,"(0.0207, 0.0216]",asymmetric,asymmetric,asymmetric,y,y,y,2.0480998811219147,56,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1536292.png,12253306000.0,galface_1536292.png
57,57,57,2.220446e-16,0.019557126,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1497562.png,3.9446075,76.97162,12157687000.0,15325997.0,580776000.0,711509800000.0,641156250000.0,181.74591,58640904.0,134616180.0,2395441400.0,1763302.9,2153017.0,23285936.0,0.21823236,22511964000.0,0.008841771,159.16853,20.432055,0.08494162925443571,0.20040644990485976,0.4064126564364702,0.22172800560408654,galface_1497562.png,RefL0050N0752galface_1497562.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1497562.png,0.29420868747375056,0.5817769699187184,2.077776486601989,1.6491510176518298,2.0,0.1166570271038173,2.595985920503644,0.004269080602651909,0.004269080602651909,7.542581733024211,8.493212415045559,6.3228934836117645,2.4923851031341786,7.600114210875356,17.544018741184885,0,50.23700332641602,14.780162811279295,4035.673141761256,2347.861691996218,0.4844543041076058,0.05773501098155975,1.9897000433601884,119.34065934065936,47.736263736263744,0.1839514602678151,0.008078168264958857,0.9150583707455643,7.185428736209342,10.084850958268472,17.950154498960206,1.2540681909509461,0.017087167316599153,-1.7673299279601402,11.852180886228613,-0.6610808507805819,0.4182230300812816,3.3989478984682275,1.718871752760706,"(0.0195, 0.0207]",bulge,bulge,bulge,r,r,r,2.353017015623625,57,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1497562.png,12587396000.0,galface_1497562.png
58,58,58,2.220446e-16,0.019981103,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_116736.png,5.2489386,65.57295,12181917000.0,9062038.0,613604200.0,79916270000.0,18328790000000.0,555.7279,120025180.0,31705840.0,2318636000.0,3717226.0,1175187.0,22281266.0,0.18612614,21723670000.0,9.216688e-08,126.44751,7.3626556,0.5725160022618232,0.4464875584995033,0.14428476031954507,0.5127389348905437,galface_116736.png,RefL0050N0752galface_116736.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_116736.png,0.4589783174440518,0.7308045159453829,1.7554863641888767,1.3958627313239649,2.0,0.1147759841699861,2.5541614030408315,0.030480786786919005,0.030480786786919005,7.580494620170405,4.843926647315575,13.689451771650939,0.13792051101466932,14.357577963706449,7.3801620487844355,0,56.96335983276367,26.144947052001953,4815.6158910966415,3519.273840271776,0.6128964662530058,0.10212869942188264,1.980440019052221,116.35714285714286,46.74175824175824,0.17638743869228646,0.007713707777568859,0.4274839977381768,6.957225878981515,10.085715636163203,15.278887551113671,1.1840917346061268,0.15243350321530272,-0.8169195693322403,10.902635205495443,-0.7301926292306705,0.26919548405461713,2.1787521588574763,1.3683549816415415,"(0.0195, 0.0207]",bulge,border,disc,r,purple,b,21.998720830823864,58,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_116736.png,12383324000.0,galface_116736.png
