,Unnamed: 0,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image,bthradius,bthintensity,n_total,n_haloa,n_bulgea,n_halo,n_bulge,n_bulge_exp,n_total_error,n_haloa_error,n_bulgea_error,n_halo_error,n_bulge_error,n_bulge_exp_error,star_count,haloradius,bulgeradius,halo_intensity,bulge_intensity,btotalintensity,btotalradius
10,10,2.220446e-16,0.017573543,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_157923.png,12795826000.0,0.6298904083253796,7.242596000000001,73.76589,9080688.0,0.7683538000000001,galface_157923.png,RefL0025N0376galface_157923.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_157923.png,0.1537723833405945,0.38223709369882686,1.1279310402631713,0.8595311001279706,0.3327560739519898,1.0059994626350246,0.3838253580082078,0.3838253580082078,0.0003978681114316198,1.2386624491353895,0.2602978114174275,0.0011786952389363312,0.006708545636735177,0.00639880724351894,72,79.3813247680664,12.206655502319336,5974.756590149662,2283.7735945767195,0.26802275260764336,0.047682248055934906
11,11,2.220446e-16,0.020102777,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_143585.png,12846426000.0,0.38616940196810257,4.812368,85.02892,22932232.0,0.45494774,galface_143585.png,RefL0025N0376galface_143585.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_143585.png,0.1642670609423676,0.4263921352323598,1.180330275920983,0.959966811211531,0.41150290133921563,1.5032000574729718,4.0,4.0,0.0004118980177456199,0.6761682349627248,0.4061136769668661,0.008096711223880086,0.0,0.0020668262426170696,52,78.369140625,12.873468399047852,4898.195353248761,2088.5519754569623,0.35709659547473027,0.05028698593378067
12,12,2.220446e-16,0.021888368,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_187736.png,13025187000.0,0.7004165992328006,4.8460593,82.0364,10958749.0,0.831924,galface_187736.png,RefL0025N0376galface_187736.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_187736.png,0.22866676753405293,0.4225547213292415,0.9813655365313878,1.1003361238365088,4.0,2.5737411725243247,4.0,4.0,0.00040137607474236784,7.125251390101509,0.0,0.46368152414462516,0.0,0.7654235755056548,15,60.76242446899414,13.894347190856934,5759.856513146513,2433.8545638090413,0.3800851116716798,0.0542747937142849
13,13,2.220446e-16,0.018534488999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_179975.png,13233932000.0,0.5561015914898774,7.3181963,72.71934,9055057.0,0.84353065,galface_179975.png,RefL0025N0376galface_179975.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_179975.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,82.7799301147461,0.0,5810.997070029721,0.0,0.0,0.0
14,14,2.220446e-16,0.023215327,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_768.png,13275284000.0,0.6941880943073688,4.1977519999999995,71.00776,7466271.0,0.24049675,galface_768.png,RefL0025N0376galface_768.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_768.png,0.2708202677847475,0.5409168051954769,1.4831010704663115,1.9999999999999933,4.0,9.999999999999533,4.0,4.0,0.0011635356865185259,82.59159461516907,0.0,28.877229339528885,0.0,0.0,0,57.194942474365234,15.48954963684082,4232.938885856825,2289.6677787253757,0.46830529038537955,0.060506053268909454
15,15,2.220446e-16,0.01803281,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_179177.png,13600902000.0,0.704086354515729,6.716512,72.31151,9059774.0,1.0047884,galface_179177.png,RefL0025N0376galface_179177.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_179177.png,0.13596481157611642,0.2837181835750833,1.146713713701152,1.0217391349512608,0.17697570358202575,1.2771504654528338,4.0,4.0,0.0003260561472323825,0.7601988363441448,2968158.1815742375,0.0011637272276610524,0.0,0.0032322609382336174,92,72.60347747802734,9.8715181350708,6036.7867315744625,1712.7461661124707,0.2242489604607122,0.038560617715120316
16,16,2.220446e-16,0.01499101,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_144589.png,13710615000.0,0.01195921198581773,3.5942585,76.82295,31457564.0,0.11222386,galface_144589.png,RefL0025N0376galface_144589.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_144589.png,0.2861993689810111,0.6436284613310786,2.076253432770766,1.9999999999999998,0.1667279928076525,9.999999999475326,4.0,4.0,0.0016523577837987977,183.20692124993093,4.767343625575769,7.955402166506109,0.0,0.0,4,55.823482513427734,15.976645469665527,3657.91286449391,2354.3368286573736,0.5168855561949292,0.062408771365880966
17,17,2.220446e-16,0.01716471,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_156004.png,13909385000.0,0.5979876141867881,4.591236599999999,82.982574,7316509.5,1.7713743000000002,galface_156004.png,RefL0025N0376galface_156004.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_156004.png,0.22857882818592212,0.4210625256513941,1.0380314597032099,1.49546135882039,4.0,3.2233367089199567,4.0,4.0,0.0003469698346678064,39.814370098393454,0.0,0.6570021529767526,0.0,0.0,19,57.009864807128906,13.031248092651367,6141.2890227318785,2585.866666666667,0.3644479987964663,0.0509033128619194
18,18,2.220446e-16,0.020279434,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_139052.png,13933475000.0,0.6900021970765637,6.609733599999999,78.485405,5423858.5,1.0408285,galface_139052.png,RefL0025N0376galface_139052.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_139052.png,0.14027490231493234,0.3444316467424104,1.0395624576975497,0.7318062763566698,0.3197052669347569,0.9078390100413862,0.2939051927014952,0.2939051927014952,0.0001291622468283914,0.7834095204498254,0.21911643684055382,0.0013105177466398387,0.0010580418214250899,0.003336369400814123,100,81.44081115722656,11.424101829528809,6392.866257847209,2201.905452594305,0.24273858938657833,0.04462539777159691
19,19,2.220446e-16,0.016447913,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_170171.png,14415446000.0,0.3217721485183057,11.590707,82.50755,12706765.0,1.8316580000000002,galface_170171.png,RefL0025N0376galface_170171.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_170171.png,0.1484440249763667,0.2920668096917805,1.202194506925656,1.0437378011996727,0.2945324769273668,1.252288513448041,4.0,4.0,0.00132795651694091,3.0752333801909613,3.901676431278914,0.002290167969740536,0.0,0.001243492307305838,101,72.32056427001953,10.735555648803711,6378.905581027719,1863.0666023758592,0.21648423814069337,0.041935764253139496
