,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image
10,2.220446e-16,0.017573543,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_157923.png,12795826000.0,0.6298904083253796,7.242596,73.76589,9080688.0,0.7683538,galface_157923.png,RefL0025N0376galface_157923.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_157923.png
11,2.220446e-16,0.020102777,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_143585.png,12846426000.0,0.38616940196810257,4.812368,85.02892,22932232.0,0.45494774,galface_143585.png,RefL0025N0376galface_143585.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_143585.png
12,2.220446e-16,0.021888368,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_187736.png,13025187000.0,0.7004165992328006,4.8460593,82.0364,10958749.0,0.831924,galface_187736.png,RefL0025N0376galface_187736.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_187736.png
13,2.220446e-16,0.018534489,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_179975.png,13233932000.0,0.5561015914898774,7.3181963,72.71934,9055057.0,0.84353065,galface_179975.png,RefL0025N0376galface_179975.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_179975.png
14,2.220446e-16,0.023215327,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_768.png,13275284000.0,0.6941880943073688,4.197752,71.00776,7466271.0,0.24049675,galface_768.png,RefL0025N0376galface_768.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_768.png
15,2.220446e-16,0.01803281,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_179177.png,13600902000.0,0.704086354515729,6.716512,72.31151,9059774.0,1.0047884,galface_179177.png,RefL0025N0376galface_179177.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_179177.png
16,2.220446e-16,0.01499101,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_144589.png,13710615000.0,0.01195921198581773,3.5942585,76.82295,31457564.0,0.11222386,galface_144589.png,RefL0025N0376galface_144589.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_144589.png
17,2.220446e-16,0.01716471,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_156004.png,13909385000.0,0.5979876141867881,4.5912366,82.982574,7316509.5,1.7713743,galface_156004.png,RefL0025N0376galface_156004.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_156004.png
18,2.220446e-16,0.020279434,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_139052.png,13933475000.0,0.6900021970765637,6.6097336,78.485405,5423858.5,1.0408285,galface_139052.png,RefL0025N0376galface_139052.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_139052.png
19,2.220446e-16,0.016447913,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_170171.png,14415446000.0,0.3217721485183057,11.590707,82.50755,12706765.0,1.831658,galface_170171.png,RefL0025N0376galface_170171.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_170171.png
20,2.220446e-16,0.020579463,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_184052.png,15126923000.0,0.5241497656354344,5.063676,81.78278,13473963.0,0.1349296,galface_184052.png,RefL0025N0376galface_184052.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_184052.png
21,2.220446e-16,0.019386334,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_162673.png,15463316000.0,0.5476660034083922,6.68914,88.73371,14625258.0,0.44633505,galface_162673.png,RefL0025N0376galface_162673.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_162673.png
22,2.220446e-16,0.016581453,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_165013.png,15847756000.0,0.6730531327281546,6.5955606,75.119606,7326244.0,1.5276983,galface_165013.png,RefL0025N0376galface_165013.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_165013.png
23,2.220446e-16,0.021047466,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_139750.png,16141426000.0,0.5950254768139691,3.4326067,84.58046,26281132.0,0.2915921,galface_139750.png,RefL0025N0376galface_139750.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_139750.png
24,2.220446e-16,0.016859593,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_160979.png,17020671000.0,0.4230105988538836,5.4530487,82.82226,26566928.0,0.57811743,galface_160979.png,RefL0025N0376galface_160979.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_160979.png
25,2.220446e-16,0.02132008,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_171567.png,17053412000.0,0.46521453664865364,4.333643,78.57779,16314926.0,1.0800838,galface_171567.png,RefL0025N0376galface_171567.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_171567.png
26,2.220446e-16,0.02138003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_166338.png,18069000000.0,0.3277459022387782,5.4117064,83.17407,17793444.0,0.98733777,galface_166338.png,RefL0025N0376galface_166338.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_166338.png
27,2.220446e-16,0.021450723,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_163823.png,18949757000.0,0.6022039956286631,5.248405,82.71477,7240157.5,1.0066832,galface_163823.png,RefL0025N0376galface_163823.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_163823.png
28,2.220446e-16,0.018497396,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_148609.png,19694758000.0,0.45437151476565063,6.706572,87.31595,31358814.0,1.1193315,galface_148609.png,RefL0025N0376galface_148609.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_148609.png
29,2.220446e-16,0.02242456,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_1.png,19933820000.0,0.6126396541619898,4.5218496,92.23753,18570674.0,0.14564505,galface_1.png,RefL0025N0376galface_1.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_1.png
30,2.220446e-16,0.023013473,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_133311.png,21125350000.0,0.512147345008001,3.5357234,86.60414,12741778.0,0.4085791,galface_133311.png,RefL0025N0376galface_133311.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_133311.png
31,2.220446e-16,0.02393907,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_172979.png,22875124000.0,0.7496573896708565,4.739823,84.973885,21155784.0,0.7410171,galface_172979.png,RefL0025N0376galface_172979.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_172979.png
32,2.220446e-16,0.022434456,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_152519.png,25424822000.0,0.5939850414093486,5.0736146,92.79968,31792168.0,1.5444919,galface_152519.png,RefL0025N0376galface_152519.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_152519.png
33,2.220446e-16,0.016169963,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_316909.png,28941367000.0,-0.0012055489056799207,5.7924914,100.76189,63911780.0,1.0240356,galface_316909.png,RefL0025N0376galface_316909.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_316909.png
34,2.220446e-16,0.019107327,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_267054.png,28981529000.0,0.663987793740528,5.690528,96.002396,47438520.0,1.3652868,galface_267054.png,RefL0025N0376galface_267054.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_267054.png
35,2.220446e-16,0.025088597,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_146286.png,31072459000.0,0.6075921104432951,4.1020613,98.642,15879201.0,1.7374146,galface_146286.png,RefL0025N0376galface_146286.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_146286.png
36,2.220446e-16,0.021009168,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_154514.png,31097470000.0,0.7327437273495099,10.074118,98.39813,10865813.0,1.2600659,galface_154514.png,RefL0025N0376galface_154514.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_154514.png
37,2.220446e-16,0.021080209,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_339281.png,31136991000.0,0.6730286861092605,7.697985,101.10935,37906828.0,0.3132852,galface_339281.png,RefL0025N0376galface_339281.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_339281.png
38,2.220446e-16,0.022811767,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_167621.png,31494920000.0,0.8013940465543565,6.5470724,97.53985,16675782.0,1.8210541,galface_167621.png,RefL0025N0376galface_167621.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_167621.png
39,2.220446e-16,0.01888234,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_281541.png,31680369000.0,0.7034439435061336,6.73056,101.37481,36562080.0,3.1449566,galface_281541.png,RefL0025N0376galface_281541.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_281541.png
40,2.220446e-16,0.019138495,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_335778.png,33887914000.0,0.47683180433407757,5.4522295,98.23499,53190016.0,0.5796341,galface_335778.png,RefL0025N0376galface_335778.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_335778.png
41,2.220446e-16,0.023810798,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_141928.png,34934153000.0,0.851845686247403,5.726681,104.76744,9086133.0,5.1326275,galface_141928.png,RefL0025N0376galface_141928.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_141928.png
42,2.220446e-16,0.019330647,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_314101.png,35955773000.0,0.46720434044612813,6.8193564,106.62177,24959290.0,3.4686217,galface_314101.png,RefL0025N0376galface_314101.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_314101.png
43,2.220446e-16,0.021305535,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_343557.png,37673960000.0,0.490398919394884,6.8239083,100.06809,49615760.0,0.8774756,galface_343557.png,RefL0025N0376galface_343557.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_343557.png
44,2.220446e-16,0.018278059,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_330069.png,40248586000.0,0.2589302378192334,6.4357524,111.54802,96685230.0,1.2288144,galface_330069.png,RefL0025N0376galface_330069.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_330069.png
45,2.220446e-16,0.021393372,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_311311.png,41372360000.0,0.6890691809365199,10.426461,109.80024,28005542.0,2.2872455,galface_311311.png,RefL0025N0376galface_311311.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_311311.png
46,2.220446e-16,0.018521314,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_247511.png,44109240000.0,0.408999193222246,6.3350554,115.28353,88459040.0,2.3321111,galface_247511.png,RefL0025N0376galface_247511.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_247511.png
47,2.220446e-16,0.019538498,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_135107.png,44732596000.0,0.4630446886454186,5.7223487,113.23172,63585956.0,1.5524536,galface_135107.png,RefL0025N0376galface_135107.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_135107.png
48,2.220446e-16,0.016176824,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_305287.png,45369655000.0,0.5084568357005145,7.149749,119.422966,91987064.0,2.9058332,galface_305287.png,RefL0025N0376galface_305287.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_305287.png
49,2.220446e-16,0.017660806,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_254461.png,47932838000.0,0.11018277140803867,7.8372135,122.09931,100309150.0,1.1157166,galface_254461.png,RefL0025N0376galface_254461.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_254461.png
50,2.220446e-16,0.023796057,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_333058.png,52225100000.0,0.7697768445563317,10.406366,116.227974,27397736.0,3.2150054,galface_333058.png,RefL0025N0376galface_333058.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_333058.png
51,2.220446e-16,0.019622033,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_258945.png,53273014000.0,-0.15734522446648969,4.503733,134.9822,116891150.0,1.9241912,galface_258945.png,RefL0025N0376galface_258945.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_258945.png
52,2.220446e-16,0.016906422,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_276254.png,59811135000.0,0.02317273234083983,11.793355,135.90854,149508900.0,0.020930843,galface_276254.png,RefL0025N0376galface_276254.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_276254.png
53,2.220446e-16,0.02036797,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_296111.png,61379460000.0,0.10534440813083978,9.124687,126.878944,70324700.0,2.2109995,galface_296111.png,RefL0025N0376galface_296111.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_296111.png
54,2.220446e-16,0.021898884,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_242526.png,66742178000.0,0.35081788107174894,8.159458,133.08568,79409970.0,2.2364597,galface_242526.png,RefL0025N0376galface_242526.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_242526.png
55,2.220446e-16,0.022076402,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_320131.png,69208750000.0,0.11804765957439356,9.22975,128.80005,141710800.0,1.7836015,galface_320131.png,RefL0025N0376galface_320131.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_320131.png
56,2.220446e-16,0.018211106,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_235178.png,69726020000.0,0.1261546458043672,9.162747,129.06517,137691800.0,0.013221206,galface_235178.png,RefL0025N0376galface_235178.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_235178.png
57,2.220446e-16,0.020860385,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_269476.png,81667770000.0,0.25777433599810506,11.114583,135.39778,123002380.0,0.09295596,galface_269476.png,RefL0025N0376galface_269476.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_269476.png
58,2.220446e-16,0.016565347,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_345925.png,96092996000.0,0.19382549854108277,16.669579,155.15839,254304050.0,1.8037045,galface_345925.png,RefL0025N0376galface_345925.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_345925.png
